Source	Target	Weight
48hpf:olfactory placode	72hpf:optic primordia	0
48hpf:optic cup	72hpf:optic primordia	0.155
48hpf:optic primordia	72hpf:optic primordia	0.53
48hpf:otic placode	72hpf:optic primordia	0
48hpf:pectoral fin field	72hpf:optic primordia	0
48hpf:periderm	72hpf:optic primordia	0
48hpf:pharyngeal arch	72hpf:optic primordia	0.0125
48hpf:photoreceptors	72hpf:optic primordia	0
48hpf:preoptic area	72hpf:optic primordia	0
48hpf:pronephric duct	72hpf:optic primordia	0
48hpf:retinal bipolar cells	72hpf:optic primordia	0
48hpf:retinal ganglion cells	72hpf:optic primordia	0.0025
48hpf:retinal interneurons	72hpf:optic primordia	0
48hpf:retinal pigmented epithelium	72hpf:optic primordia	0.035
48hpf:retinal progenitors	72hpf:optic primordia	0.195
48hpf:roofplate	72hpf:optic primordia	0
48hpf:spinal cord	72hpf:optic primordia	0
48hpf:tailbud mesoderm	72hpf:optic primordia	0
48hpf:telencephalon	72hpf:optic primordia	0
48hpf:xanthoblast	72hpf:optic primordia	0
48hpf:diencephalon	72hpf:otic placode	0
48hpf:differentiating neurons	72hpf:otic placode	0
48hpf:differentiating neurons (dlx1a+)	72hpf:otic placode	0
48hpf:differentiating neurons (eomesa+)	72hpf:otic placode	0
48hpf:endothelial	72hpf:otic placode	0
48hpf:epidermal	72hpf:otic placode	0
48hpf:epidermal (foxi3a+)	72hpf:otic placode	0
48hpf:epiphysis photoreceptor cells	72hpf:otic placode	0
48hpf:erythroid	72hpf:otic placode	0
48hpf:floorplate	72hpf:otic placode	0
48hpf:gut	72hpf:otic placode	0.0201834862385321
48hpf:hatching gland	72hpf:otic placode	0
48hpf:heart	72hpf:otic placode	0
48hpf:hindbrain dorsal	72hpf:otic placode	0
48hpf:hindbrain ventral	72hpf:otic placode	0
48hpf:ionocyte	72hpf:otic placode	0
48hpf:lateral line primordium	72hpf:otic placode	0.0165137614678899
48hpf:lens	72hpf:otic placode	0
48hpf:macrophage	72hpf:otic placode	0
48hpf:melanoblast	72hpf:otic placode	0
48hpf:midbrain	72hpf:otic placode	0.0238532110091743
48hpf:midbrain ventral	72hpf:otic placode	0
48hpf:myotome	72hpf:otic placode	0.0018348623853211
48hpf:neural crest	72hpf:otic placode	0.0055045871559633
48hpf:notochord	72hpf:otic placode	0.00917431192660551
48hpf:olfactory placode	72hpf:otic placode	0.0165137614678899
48hpf:optic cup	72hpf:otic placode	0
48hpf:optic primordia	72hpf:otic placode	0
48hpf:otic placode	72hpf:otic placode	0.886238532110092
48hpf:pectoral fin field	72hpf:otic placode	0
48hpf:periderm	72hpf:otic placode	0
48hpf:pharyngeal arch	72hpf:otic placode	0.0018348623853211
48hpf:photoreceptors	72hpf:otic placode	0
48hpf:preoptic area	72hpf:otic placode	0
48hpf:pronephric duct	72hpf:otic placode	0.018348623853211
48hpf:retinal bipolar cells	72hpf:otic placode	0
48hpf:retinal ganglion cells	72hpf:otic placode	0
48hpf:retinal interneurons	72hpf:otic placode	0
48hpf:retinal pigmented epithelium	72hpf:otic placode	0
48hpf:retinal progenitors	72hpf:otic placode	0
48hpf:roofplate	72hpf:otic placode	0
48hpf:spinal cord	72hpf:otic placode	0
48hpf:tailbud mesoderm	72hpf:otic placode	0
48hpf:telencephalon	72hpf:otic placode	0
48hpf:xanthoblast	72hpf:otic placode	0
48hpf:diencephalon	72hpf:pectoral fin field	0
48hpf:differentiating neurons	72hpf:pectoral fin field	0
48hpf:differentiating neurons (dlx1a+)	72hpf:pectoral fin field	0
48hpf:differentiating neurons (eomesa+)	72hpf:pectoral fin field	0
48hpf:endothelial	72hpf:pectoral fin field	0
48hpf:epidermal	72hpf:pectoral fin field	0
48hpf:epidermal (foxi3a+)	72hpf:pectoral fin field	0
48hpf:epiphysis photoreceptor cells	72hpf:pectoral fin field	0
48hpf:erythroid	72hpf:pectoral fin field	0
48hpf:floorplate	72hpf:pectoral fin field	0.0282527881040892
48hpf:gut	72hpf:pectoral fin field	0.00148698884758364
48hpf:hatching gland	72hpf:pectoral fin field	0.000743494423791822
48hpf:heart	72hpf:pectoral fin field	0.20817843866171
48hpf:hindbrain dorsal	72hpf:pectoral fin field	0
48hpf:hindbrain ventral	72hpf:pectoral fin field	0
48hpf:ionocyte	72hpf:pectoral fin field	0
48hpf:lateral line primordium	72hpf:pectoral fin field	0
48hpf:lens	72hpf:pectoral fin field	0
48hpf:macrophage	72hpf:pectoral fin field	0
48hpf:melanoblast	72hpf:pectoral fin field	0
48hpf:midbrain	72hpf:pectoral fin field	0.00966542750929368
48hpf:midbrain ventral	72hpf:pectoral fin field	0
48hpf:myotome	72hpf:pectoral fin field	0
48hpf:neural crest	72hpf:pectoral fin field	0.0721189591078067
48hpf:notochord	72hpf:pectoral fin field	0
48hpf:olfactory placode	72hpf:pectoral fin field	0
48hpf:optic cup	72hpf:pectoral fin field	0.000743494423791822
48hpf:optic primordia	72hpf:pectoral fin field	0
48hpf:otic placode	72hpf:pectoral fin field	0
48hpf:pectoral fin field	72hpf:pectoral fin field	0.370260223048327
48hpf:periderm	72hpf:pectoral fin field	0.00148698884758364
48hpf:pharyngeal arch	72hpf:pectoral fin field	0.261710037174721
48hpf:photoreceptors	72hpf:pectoral fin field	0
48hpf:preoptic area	72hpf:pectoral fin field	0
48hpf:pronephric duct	72hpf:pectoral fin field	0
48hpf:retinal bipolar cells	72hpf:pectoral fin field	0
48hpf:retinal ganglion cells	72hpf:pectoral fin field	0
48hpf:retinal interneurons	72hpf:pectoral fin field	0
48hpf:retinal pigmented epithelium	72hpf:pectoral fin field	0
48hpf:retinal progenitors	72hpf:pectoral fin field	0
48hpf:roofplate	72hpf:pectoral fin field	0
48hpf:spinal cord	72hpf:pectoral fin field	0
48hpf:tailbud mesoderm	72hpf:pectoral fin field	0.0453531598513011
48hpf:telencephalon	72hpf:pectoral fin field	0
48hpf:xanthoblast	72hpf:pectoral fin field	0
48hpf:diencephalon	72hpf:periderm	0
48hpf:differentiating neurons	72hpf:periderm	0.000578034682080925
48hpf:differentiating neurons (dlx1a+)	72hpf:periderm	0
48hpf:differentiating neurons (eomesa+)	72hpf:periderm	0
48hpf:endothelial	72hpf:periderm	0
48hpf:epidermal	72hpf:periderm	0.00385356454720617
48hpf:epidermal (foxi3a+)	72hpf:periderm	0.00346820809248555
48hpf:epiphysis photoreceptor cells	72hpf:periderm	0
48hpf:erythroid	72hpf:periderm	0
48hpf:floorplate	72hpf:periderm	0
48hpf:gut	72hpf:periderm	0
48hpf:hatching gland	72hpf:periderm	0.000578034682080925
48hpf:heart	72hpf:periderm	0
48hpf:hindbrain dorsal	72hpf:periderm	0
48hpf:hindbrain ventral	72hpf:periderm	0
48hpf:ionocyte	72hpf:periderm	0.000578034682080925
48hpf:lateral line primordium	72hpf:periderm	0.000578034682080925
48hpf:lens	72hpf:periderm	0
48hpf:macrophage	72hpf:periderm	0
48hpf:melanoblast	72hpf:periderm	0
48hpf:midbrain	72hpf:periderm	0.000192678227360308
48hpf:midbrain ventral	72hpf:periderm	0.000192678227360308
48hpf:myotome	72hpf:periderm	0
48hpf:neural crest	72hpf:periderm	0
48hpf:notochord	72hpf:periderm	0
48hpf:olfactory placode	72hpf:periderm	0
48hpf:optic cup	72hpf:periderm	0
48hpf:optic primordia	72hpf:periderm	0
48hpf:otic placode	72hpf:periderm	0
48hpf:pectoral fin field	72hpf:periderm	0
48hpf:periderm	72hpf:periderm	0.989980732177264
48hpf:pharyngeal arch	72hpf:periderm	0
48hpf:photoreceptors	72hpf:periderm	0
48hpf:preoptic area	72hpf:periderm	0
48hpf:pronephric duct	72hpf:periderm	0
48hpf:retinal bipolar cells	72hpf:periderm	0
48hpf:retinal ganglion cells	72hpf:periderm	0
48hpf:retinal interneurons	72hpf:periderm	0
48hpf:retinal pigmented epithelium	72hpf:periderm	0
48hpf:retinal progenitors	72hpf:periderm	0
48hpf:roofplate	72hpf:periderm	0
48hpf:spinal cord	72hpf:periderm	0
48hpf:tailbud mesoderm	72hpf:periderm	0
48hpf:telencephalon	72hpf:periderm	0
48hpf:xanthoblast	72hpf:periderm	0
48hpf:diencephalon	72hpf:pharyngeal arch	0
48hpf:differentiating neurons	72hpf:pharyngeal arch	0.000611995104039168
48hpf:differentiating neurons (dlx1a+)	72hpf:pharyngeal arch	0
48hpf:differentiating neurons (eomesa+)	72hpf:pharyngeal arch	0
48hpf:endothelial	72hpf:pharyngeal arch	0
48hpf:epidermal	72hpf:pharyngeal arch	0
48hpf:epidermal (foxi3a+)	72hpf:pharyngeal arch	0
48hpf:epiphysis photoreceptor cells	72hpf:pharyngeal arch	0
48hpf:erythroid	72hpf:pharyngeal arch	0
48hpf:floorplate	72hpf:pharyngeal arch	0.0618115055079559
48hpf:gut	72hpf:pharyngeal arch	0
48hpf:hatching gland	72hpf:pharyngeal arch	0.000244798041615667
48hpf:heart	72hpf:pharyngeal arch	0.0260709914320685
48hpf:hindbrain dorsal	72hpf:pharyngeal arch	0
48hpf:hindbrain ventral	72hpf:pharyngeal arch	0.000122399020807834
48hpf:ionocyte	72hpf:pharyngeal arch	0
48hpf:lateral line primordium	72hpf:pharyngeal arch	0
48hpf:lens	72hpf:pharyngeal arch	0
48hpf:macrophage	72hpf:pharyngeal arch	0
48hpf:melanoblast	72hpf:pharyngeal arch	0
48hpf:midbrain	72hpf:pharyngeal arch	0.00195838433292534
48hpf:midbrain ventral	72hpf:pharyngeal arch	0
48hpf:myotome	72hpf:pharyngeal arch	0.000122399020807834
48hpf:neural crest	72hpf:pharyngeal arch	0.0722154222766218
48hpf:notochord	72hpf:pharyngeal arch	0.00538555691554468
48hpf:olfactory placode	72hpf:pharyngeal arch	0
48hpf:optic cup	72hpf:pharyngeal arch	0.000734394124847001
48hpf:optic primordia	72hpf:pharyngeal arch	0
48hpf:otic placode	72hpf:pharyngeal arch	0
48hpf:pectoral fin field	72hpf:pharyngeal arch	0.026438188494492
48hpf:periderm	72hpf:pharyngeal arch	0.000122399020807834
48hpf:pharyngeal arch	72hpf:pharyngeal arch	0.800367197062424
48hpf:photoreceptors	72hpf:pharyngeal arch	0
48hpf:preoptic area	72hpf:pharyngeal arch	0
48hpf:pronephric duct	72hpf:pharyngeal arch	0
48hpf:retinal bipolar cells	72hpf:pharyngeal arch	0
48hpf:retinal ganglion cells	72hpf:pharyngeal arch	0
48hpf:retinal interneurons	72hpf:pharyngeal arch	0
48hpf:retinal pigmented epithelium	72hpf:pharyngeal arch	0
48hpf:retinal progenitors	72hpf:pharyngeal arch	0
48hpf:roofplate	72hpf:pharyngeal arch	0
48hpf:spinal cord	72hpf:pharyngeal arch	0
48hpf:tailbud mesoderm	72hpf:pharyngeal arch	0.00379436964504284
48hpf:telencephalon	72hpf:pharyngeal arch	0
48hpf:xanthoblast	72hpf:pharyngeal arch	0
48hpf:diencephalon	72hpf:photoreceptors	0
48hpf:differentiating neurons	72hpf:photoreceptors	0.00102459016393443
48hpf:differentiating neurons (dlx1a+)	72hpf:photoreceptors	0
48hpf:differentiating neurons (eomesa+)	72hpf:photoreceptors	0.00102459016393443
48hpf:endothelial	72hpf:photoreceptors	0
48hpf:epidermal	72hpf:photoreceptors	0
48hpf:epidermal (foxi3a+)	72hpf:photoreceptors	0
48hpf:epiphysis photoreceptor cells	72hpf:photoreceptors	0
48hpf:erythroid	72hpf:photoreceptors	0.00102459016393443
48hpf:floorplate	72hpf:photoreceptors	0
48hpf:gut	72hpf:photoreceptors	0
48hpf:hatching gland	72hpf:photoreceptors	0
48hpf:heart	72hpf:photoreceptors	0
48hpf:hindbrain dorsal	72hpf:photoreceptors	0
48hpf:hindbrain ventral	72hpf:photoreceptors	0.00122950819672131
48hpf:ionocyte	72hpf:photoreceptors	0
48hpf:lateral line primordium	72hpf:photoreceptors	0
48hpf:lens	72hpf:photoreceptors	0
48hpf:macrophage	72hpf:photoreceptors	0
48hpf:melanoblast	72hpf:photoreceptors	0
48hpf:midbrain	72hpf:photoreceptors	0.00327868852459016
48hpf:midbrain ventral	72hpf:photoreceptors	0
48hpf:myotome	72hpf:photoreceptors	0
48hpf:neural crest	72hpf:photoreceptors	0
48hpf:notochord	72hpf:photoreceptors	0
48hpf:olfactory placode	72hpf:photoreceptors	0
48hpf:optic cup	72hpf:photoreceptors	0.00102459016393443
48hpf:optic primordia	72hpf:photoreceptors	0.00491803278688525
48hpf:otic placode	72hpf:photoreceptors	0
48hpf:pectoral fin field	72hpf:photoreceptors	0
48hpf:periderm	72hpf:photoreceptors	0
48hpf:pharyngeal arch	72hpf:photoreceptors	0.00102459016393443
48hpf:photoreceptors	72hpf:photoreceptors	0.971311475409836
48hpf:preoptic area	72hpf:photoreceptors	0
48hpf:pronephric duct	72hpf:photoreceptors	0
48hpf:retinal bipolar cells	72hpf:photoreceptors	0.00122950819672131
48hpf:retinal ganglion cells	72hpf:photoreceptors	0.00389344262295082
48hpf:retinal interneurons	72hpf:photoreceptors	0.0014344262295082
48hpf:retinal pigmented epithelium	72hpf:photoreceptors	0
48hpf:retinal progenitors	72hpf:photoreceptors	0.00758196721311475
48hpf:roofplate	72hpf:photoreceptors	0
48hpf:spinal cord	72hpf:photoreceptors	0
48hpf:tailbud mesoderm	72hpf:photoreceptors	0
48hpf:telencephalon	72hpf:photoreceptors	0
48hpf:xanthoblast	72hpf:photoreceptors	0
48hpf:diencephalon	72hpf:preoptic area	0
48hpf:differentiating neurons	72hpf:preoptic area	0
48hpf:differentiating neurons (dlx1a+)	72hpf:preoptic area	0
48hpf:differentiating neurons (eomesa+)	72hpf:preoptic area	0
48hpf:endothelial	72hpf:preoptic area	0
48hpf:epidermal	72hpf:preoptic area	0
48hpf:epidermal (foxi3a+)	72hpf:preoptic area	0
48hpf:epiphysis photoreceptor cells	72hpf:preoptic area	0
48hpf:erythroid	72hpf:preoptic area	0
48hpf:floorplate	72hpf:preoptic area	0
48hpf:gut	72hpf:preoptic area	0
48hpf:hatching gland	72hpf:preoptic area	0
48hpf:heart	72hpf:preoptic area	0
48hpf:hindbrain dorsal	72hpf:preoptic area	0
48hpf:hindbrain ventral	72hpf:preoptic area	0
48hpf:ionocyte	72hpf:preoptic area	0
48hpf:lateral line primordium	72hpf:preoptic area	0
48hpf:lens	72hpf:preoptic area	0
48hpf:macrophage	72hpf:preoptic area	0
48hpf:melanoblast	72hpf:preoptic area	0
48hpf:midbrain	72hpf:preoptic area	0
48hpf:midbrain ventral	72hpf:preoptic area	0
48hpf:myotome	72hpf:preoptic area	0
48hpf:neural crest	72hpf:preoptic area	0
48hpf:notochord	72hpf:preoptic area	0
48hpf:olfactory placode	72hpf:preoptic area	0
48hpf:optic cup	72hpf:preoptic area	0
48hpf:optic primordia	72hpf:preoptic area	0
48hpf:otic placode	72hpf:preoptic area	0
48hpf:pectoral fin field	72hpf:preoptic area	0
48hpf:periderm	72hpf:preoptic area	0
48hpf:pharyngeal arch	72hpf:preoptic area	0
48hpf:photoreceptors	72hpf:preoptic area	0
48hpf:preoptic area	72hpf:preoptic area	0.695238095238095
48hpf:pronephric duct	72hpf:preoptic area	0
48hpf:retinal bipolar cells	72hpf:preoptic area	0
48hpf:retinal ganglion cells	72hpf:preoptic area	0
48hpf:retinal interneurons	72hpf:preoptic area	0
48hpf:retinal pigmented epithelium	72hpf:preoptic area	0
48hpf:retinal progenitors	72hpf:preoptic area	0.304761904761905
48hpf:roofplate	72hpf:preoptic area	0
48hpf:spinal cord	72hpf:preoptic area	0
48hpf:tailbud mesoderm	72hpf:preoptic area	0
48hpf:telencephalon	72hpf:preoptic area	0
48hpf:xanthoblast	72hpf:preoptic area	0
48hpf:diencephalon	72hpf:pronephric duct	0
48hpf:differentiating neurons	72hpf:pronephric duct	0
48hpf:differentiating neurons (dlx1a+)	72hpf:pronephric duct	0
48hpf:differentiating neurons (eomesa+)	72hpf:pronephric duct	0
48hpf:endothelial	72hpf:pronephric duct	0
48hpf:epidermal	72hpf:pronephric duct	0
48hpf:epidermal (foxi3a+)	72hpf:pronephric duct	0
48hpf:epiphysis photoreceptor cells	72hpf:pronephric duct	0
48hpf:erythroid	72hpf:pronephric duct	0
48hpf:floorplate	72hpf:pronephric duct	0
48hpf:gut	72hpf:pronephric duct	0.2
48hpf:hatching gland	72hpf:pronephric duct	0
48hpf:heart	72hpf:pronephric duct	0
48hpf:hindbrain dorsal	72hpf:pronephric duct	0
48hpf:hindbrain ventral	72hpf:pronephric duct	0
48hpf:ionocyte	72hpf:pronephric duct	0
48hpf:lateral line primordium	72hpf:pronephric duct	0
48hpf:lens	72hpf:pronephric duct	0
48hpf:macrophage	72hpf:pronephric duct	0
48hpf:melanoblast	72hpf:pronephric duct	0
48hpf:midbrain	72hpf:pronephric duct	0.00727272727272727
48hpf:midbrain ventral	72hpf:pronephric duct	0
48hpf:myotome	72hpf:pronephric duct	0
48hpf:neural crest	72hpf:pronephric duct	0
48hpf:notochord	72hpf:pronephric duct	0
48hpf:olfactory placode	72hpf:pronephric duct	0.0545454545454545
48hpf:optic cup	72hpf:pronephric duct	0.00363636363636364
48hpf:optic primordia	72hpf:pronephric duct	0
48hpf:otic placode	72hpf:pronephric duct	0
48hpf:pectoral fin field	72hpf:pronephric duct	0
48hpf:periderm	72hpf:pronephric duct	0
48hpf:pharyngeal arch	72hpf:pronephric duct	0
48hpf:photoreceptors	72hpf:pronephric duct	0
48hpf:preoptic area	72hpf:pronephric duct	0
48hpf:pronephric duct	72hpf:pronephric duct	0.734545454545455
48hpf:retinal bipolar cells	72hpf:pronephric duct	0
48hpf:retinal ganglion cells	72hpf:pronephric duct	0
48hpf:retinal interneurons	72hpf:pronephric duct	0
48hpf:retinal pigmented epithelium	72hpf:pronephric duct	0
48hpf:retinal progenitors	72hpf:pronephric duct	0
48hpf:roofplate	72hpf:pronephric duct	0
48hpf:spinal cord	72hpf:pronephric duct	0
48hpf:tailbud mesoderm	72hpf:pronephric duct	0
48hpf:telencephalon	72hpf:pronephric duct	0
48hpf:xanthoblast	72hpf:pronephric duct	0
48hpf:diencephalon	72hpf:retinal bipolar cells	0
48hpf:differentiating neurons	72hpf:retinal bipolar cells	0.00225882352941176
48hpf:differentiating neurons (dlx1a+)	72hpf:retinal bipolar cells	0
48hpf:differentiating neurons (eomesa+)	72hpf:retinal bipolar cells	0
48hpf:endothelial	72hpf:retinal bipolar cells	0
48hpf:epidermal	72hpf:retinal bipolar cells	0
48hpf:epidermal (foxi3a+)	72hpf:retinal bipolar cells	0
48hpf:epiphysis photoreceptor cells	72hpf:retinal bipolar cells	0.00141176470588235
48hpf:erythroid	72hpf:retinal bipolar cells	0
48hpf:floorplate	72hpf:retinal bipolar cells	0
48hpf:gut	72hpf:retinal bipolar cells	0
48hpf:hatching gland	72hpf:retinal bipolar cells	0
48hpf:heart	72hpf:retinal bipolar cells	0
48hpf:hindbrain dorsal	72hpf:retinal bipolar cells	0
48hpf:hindbrain ventral	72hpf:retinal bipolar cells	0
48hpf:ionocyte	72hpf:retinal bipolar cells	0
48hpf:lateral line primordium	72hpf:retinal bipolar cells	0
48hpf:lens	72hpf:retinal bipolar cells	0
48hpf:macrophage	72hpf:retinal bipolar cells	0
48hpf:melanoblast	72hpf:retinal bipolar cells	0
48hpf:midbrain	72hpf:retinal bipolar cells	0.00103529411764706
48hpf:midbrain ventral	72hpf:retinal bipolar cells	0
48hpf:myotome	72hpf:retinal bipolar cells	0
48hpf:neural crest	72hpf:retinal bipolar cells	0
48hpf:notochord	72hpf:retinal bipolar cells	0
48hpf:olfactory placode	72hpf:retinal bipolar cells	0
48hpf:optic cup	72hpf:retinal bipolar cells	0.00112941176470588
48hpf:optic primordia	72hpf:retinal bipolar cells	0
48hpf:otic placode	72hpf:retinal bipolar cells	0
48hpf:pectoral fin field	72hpf:retinal bipolar cells	0
48hpf:periderm	72hpf:retinal bipolar cells	0
48hpf:pharyngeal arch	72hpf:retinal bipolar cells	0
48hpf:photoreceptors	72hpf:retinal bipolar cells	0.00470588235294118
48hpf:preoptic area	72hpf:retinal bipolar cells	0.000282352941176471
48hpf:pronephric duct	72hpf:retinal bipolar cells	0
48hpf:retinal bipolar cells	72hpf:retinal bipolar cells	0.860894117647059
48hpf:retinal ganglion cells	72hpf:retinal bipolar cells	0.000752941176470588
48hpf:retinal interneurons	72hpf:retinal bipolar cells	0.00498823529411765
48hpf:retinal pigmented epithelium	72hpf:retinal bipolar cells	0
48hpf:retinal progenitors	72hpf:retinal bipolar cells	0.122541176470588
48hpf:roofplate	72hpf:retinal bipolar cells	0
48hpf:spinal cord	72hpf:retinal bipolar cells	0
48hpf:tailbud mesoderm	72hpf:retinal bipolar cells	0
48hpf:telencephalon	72hpf:retinal bipolar cells	0
48hpf:xanthoblast	72hpf:retinal bipolar cells	0
48hpf:diencephalon	72hpf:retinal ganglion cells	0
48hpf:differentiating neurons	72hpf:retinal ganglion cells	0.00956937799043062
48hpf:differentiating neurons (dlx1a+)	72hpf:retinal ganglion cells	0
48hpf:differentiating neurons (eomesa+)	72hpf:retinal ganglion cells	0.00191387559808612
48hpf:endothelial	72hpf:retinal ganglion cells	0
48hpf:epidermal	72hpf:retinal ganglion cells	0
48hpf:epidermal (foxi3a+)	72hpf:retinal ganglion cells	0
48hpf:epiphysis photoreceptor cells	72hpf:retinal ganglion cells	0
48hpf:erythroid	72hpf:retinal ganglion cells	0
48hpf:floorplate	72hpf:retinal ganglion cells	0
48hpf:gut	72hpf:retinal ganglion cells	0
48hpf:hatching gland	72hpf:retinal ganglion cells	0
48hpf:heart	72hpf:retinal ganglion cells	0
48hpf:hindbrain dorsal	72hpf:retinal ganglion cells	0
48hpf:hindbrain ventral	72hpf:retinal ganglion cells	0
48hpf:ionocyte	72hpf:retinal ganglion cells	0
48hpf:lateral line primordium	72hpf:retinal ganglion cells	0
48hpf:lens	72hpf:retinal ganglion cells	0
48hpf:macrophage	72hpf:retinal ganglion cells	0
48hpf:melanoblast	72hpf:retinal ganglion cells	0
48hpf:midbrain	72hpf:retinal ganglion cells	0
48hpf:midbrain ventral	72hpf:retinal ganglion cells	0.000478468899521531
48hpf:myotome	72hpf:retinal ganglion cells	0
48hpf:neural crest	72hpf:retinal ganglion cells	0
48hpf:notochord	72hpf:retinal ganglion cells	0
48hpf:olfactory placode	72hpf:retinal ganglion cells	0
48hpf:optic cup	72hpf:retinal ganglion cells	0.00382775119617225
48hpf:optic primordia	72hpf:retinal ganglion cells	0
48hpf:otic placode	72hpf:retinal ganglion cells	0
48hpf:pectoral fin field	72hpf:retinal ganglion cells	0
48hpf:periderm	72hpf:retinal ganglion cells	0
48hpf:pharyngeal arch	72hpf:retinal ganglion cells	0
48hpf:photoreceptors	72hpf:retinal ganglion cells	0
48hpf:preoptic area	72hpf:retinal ganglion cells	0
48hpf:pronephric duct	72hpf:retinal ganglion cells	0
